asm|cpu|synth|const|ops
uma|r3k_strict|_||ED C0
uma|r4k|_||ED C0
uma|r4k_strict|_||ED C0
uma|r5k|_||ED C0
uma|r5k_strict|_||ED C0
uma|r6k|_||ED C0
uma|r6k_strict|_||ED C0
ums|r3k|_||ED C8
ums|r3k_strict|_||ED C8
ums|r4k|_||ED C8
ums|r4k_strict|_||ED C8
ums|r5k|_||ED C8
ums|r5k_strict|_||ED C8
ums|r6k|_||ED C8
ums|r6k_strict|_||ED C8
xchg|8080|_||EB
xchg|8080_strict|_||EB
xchg|8085|_||EB
xchg|8085_strict|_||EB
xchg|ez80|_||EB
xchg|ez80_z80|_||EB
xchg|gbz80|X||E5;D5;E1;D1
xchg|kc160|_||EB
xchg|kc160_z80|_||EB
xchg|r2ka|_||EB
xchg|r3k|_||EB
xchg|r4k|_||EB
xchg|r5k|_||EB
xchg|r6k|_||EB
xchg|r800|_||EB
xchg|z180|_||EB
xchg|z80|_||EB
xchg|z80n|_||EB
xor %n|8080|_||EE %n
xor %n|8085|_||EE %n
xor %n|ez80|_||EE %n
xor %n|ez80_z80|_||EE %n
xor %n|gbz80|_||EE %n
xor %n|gbz80_strict|_||EE %n
xor %n|kc160|_||EE %n
xor %n|kc160_strict|_||EE %n
xor %n|kc160_z80|_||EE %n
xor %n|kc160_z80_strict|_||EE %n
xor %n|r2ka|_||EE %n
xor %n|r2ka_strict|_||EE %n
xor %n|r3k|_||EE %n
xor %n|r3k_strict|_||EE %n
xor %n|r4k|_||EE %n
xor %n|r4k_strict|_||EE %n
xor %n|r5k|_||EE %n
xor %n|r5k_strict|_||EE %n
xor %n|r6k|_||EE %n
xor %n|r6k_strict|_||EE %n
xor %n|r800|_||EE %n
xor %n|r800_strict|_||EE %n
xor %n|z180|_||EE %n
xor %n|z180_strict|_||EE %n
xor %n|z80|_||EE %n
xor %n|z80_strict|_||EE %n
xor %n|z80n|_||EE %n
xor %n|z80n_strict|_||EE %n
xor (ahl)|kc160|_||52;AE
xor (ahl)|kc160_strict|_||52;AE
xor (aix)|kc160|_||52;DD AE 00
xor (aix)|kc160_strict|_||52;DD AE 00
xor (aix+%d)|kc160|_||52;DD AE %d
xor (aix+%d)|kc160_strict|_||52;DD AE %d
xor (aiy)|kc160|_||52;FD AE 00
xor (aiy)|kc160_strict|_||52;FD AE 00
xor (aiy+%d)|kc160|_||52;FD AE %d
xor (aiy+%d)|kc160_strict|_||52;FD AE %d
xor (hl)|8080|_||AE
xor (hl)|8085|_||AE
xor (hl)|ez80|_||AE
xor (hl)|ez80_z80|_||AE
xor (hl)|gbz80|_||AE
xor (hl)|gbz80_strict|_||AE
xor (hl)|kc160|_||AE
xor (hl)|kc160_strict|_||AE
xor (hl)|kc160_z80|_||AE
xor (hl)|kc160_z80_strict|_||AE
xor (hl)|r2ka|_||AE
xor (hl)|r2ka_strict|_||AE
xor (hl)|r3k|_||AE
xor (hl)|r3k_strict|_||AE
xor (hl)|r4k|_||7F;AE
xor (hl)|r4k_strict|_||7F;AE
xor (hl)|r5k|_||7F;AE
xor (hl)|r5k_strict|_||7F;AE
xor (hl)|r6k|_||7F;AE
xor (hl)|r6k_strict|_||7F;AE
xor (hl)|r800|_||AE
xor (hl)|r800_strict|_||AE
xor (hl)|z180|_||AE
xor (hl)|z180_strict|_||AE
xor (hl)|z80|_||AE
xor (hl)|z80_strict|_||AE
xor (hl)|z80n|_||AE
xor (hl)|z80n_strict|_||AE
xor (hl+)|8080|X||AE;23
xor (hl+)|8085|X||AE;23
xor (hl+)|ez80|X||AE;23
xor (hl+)|ez80_z80|X||AE;23
xor (hl+)|gbz80|X||AE;23
xor (hl+)|kc160|X||AE;23
xor (hl+)|kc160_z80|X||AE;23
xor (hl+)|r2ka|X||AE;23
xor (hl+)|r3k|X||AE;23
xor (hl+)|r4k|X||7F;AE;23
xor (hl+)|r5k|X||7F;AE;23
xor (hl+)|r6k|X||7F;AE;23
xor (hl+)|r800|X||AE;23
xor (hl+)|z180|X||AE;23
xor (hl+)|z80|X||AE;23
xor (hl+)|z80n|X||AE;23
xor (hl-)|8080|X||AE;2B
xor (hl-)|8085|X||AE;2B
xor (hl-)|ez80|X||AE;2B
xor (hl-)|ez80_z80|X||AE;2B
xor (hl-)|gbz80|X||AE;2B
xor (hl-)|kc160|X||AE;2B
xor (hl-)|kc160_z80|X||AE;2B
xor (hl-)|r2ka|X||AE;2B
xor (hl-)|r3k|X||AE;2B
xor (hl-)|r4k|X||7F;AE;2B
xor (hl-)|r5k|X||7F;AE;2B
xor (hl-)|r6k|X||7F;AE;2B
xor (hl-)|r800|X||AE;2B
xor (hl-)|z180|X||AE;2B
xor (hl-)|z80|X||AE;2B
xor (hl-)|z80n|X||AE;2B
xor (ix)|ez80|_||DD AE 00
xor (ix)|ez80_z80|_||DD AE 00
xor (ix)|kc160|_||DD AE 00
xor (ix)|kc160_strict|_||DD AE 00
xor (ix)|kc160_z80|_||DD AE 00
xor (ix)|kc160_z80_strict|_||DD AE 00
xor (ix)|r2ka|_||DD AE 00
xor (ix)|r2ka_strict|_||DD AE 00
xor (ix)|r3k|_||DD AE 00
xor (ix)|r3k_strict|_||DD AE 00
xor (ix)|r4k|_||DD AE 00
xor (ix)|r4k_strict|_||DD AE 00
xor (ix)|r5k|_||DD AE 00
xor (ix)|r5k_strict|_||DD AE 00
xor (ix)|r6k|_||DD AE 00
xor (ix)|r6k_strict|_||DD AE 00
xor (ix)|r800|_||DD AE 00
xor (ix)|r800_strict|_||DD AE 00
xor (ix)|z180|_||DD AE 00
xor (ix)|z180_strict|_||DD AE 00
xor (ix)|z80|_||DD AE 00
xor (ix)|z80_strict|_||DD AE 00
xor (ix)|z80n|_||DD AE 00
xor (ix)|z80n_strict|_||DD AE 00
xor (ix+%d)|ez80|_||DD AE %d
xor (ix+%d)|ez80_z80|_||DD AE %d
xor (ix+%d)|kc160|_||DD AE %d
xor (ix+%d)|kc160_strict|_||DD AE %d
xor (ix+%d)|kc160_z80|_||DD AE %d
xor (ix+%d)|kc160_z80_strict|_||DD AE %d
xor (ix+%d)|r2ka|_||DD AE %d
xor (ix+%d)|r2ka_strict|_||DD AE %d
xor (ix+%d)|r3k|_||DD AE %d
xor (ix+%d)|r3k_strict|_||DD AE %d
xor (ix+%d)|r4k|_||DD AE %d
xor (ix+%d)|r4k_strict|_||DD AE %d
xor (ix+%d)|r5k|_||DD AE %d
xor (ix+%d)|r5k_strict|_||DD AE %d
xor (ix+%d)|r6k|_||DD AE %d
xor (ix+%d)|r6k_strict|_||DD AE %d
xor (ix+%d)|r800|_||DD AE %d
xor (ix+%d)|r800_strict|_||DD AE %d
xor (ix+%d)|z180|_||DD AE %d
xor (ix+%d)|z180_strict|_||DD AE %d
xor (ix+%d)|z80|_||DD AE %d
xor (ix+%d)|z80_strict|_||DD AE %d
xor (ix+%d)|z80n|_||DD AE %d
xor (ix+%d)|z80n_strict|_||DD AE %d
xor (iy)|ez80|_||FD AE 00
xor (iy)|ez80_z80|_||FD AE 00
xor (iy)|kc160|_||FD AE 00
xor (iy)|kc160_strict|_||FD AE 00
xor (iy)|kc160_z80|_||FD AE 00
xor (iy)|kc160_z80_strict|_||FD AE 00
xor (iy)|r2ka|_||FD AE 00
xor (iy)|r2ka_strict|_||FD AE 00
xor (iy)|r3k|_||FD AE 00
xor (iy)|r3k_strict|_||FD AE 00
xor (iy)|r4k|_||FD AE 00
xor (iy)|r4k_strict|_||FD AE 00
xor (iy)|r5k|_||FD AE 00
xor (iy)|r5k_strict|_||FD AE 00
xor (iy)|r6k|_||FD AE 00
xor (iy)|r6k_strict|_||FD AE 00
xor (iy)|r800|_||FD AE 00
xor (iy)|r800_strict|_||FD AE 00
xor (iy)|z180|_||FD AE 00
xor (iy)|z180_strict|_||FD AE 00
xor (iy)|z80|_||FD AE 00
xor (iy)|z80_strict|_||FD AE 00
xor (iy)|z80n|_||FD AE 00
xor (iy)|z80n_strict|_||FD AE 00
xor (iy+%d)|ez80|_||FD AE %d
xor (iy+%d)|ez80_z80|_||FD AE %d
xor (iy+%d)|kc160|_||FD AE %d
xor (iy+%d)|kc160_strict|_||FD AE %d
xor (iy+%d)|kc160_z80|_||FD AE %d
xor (iy+%d)|kc160_z80_strict|_||FD AE %d
xor (iy+%d)|r2ka|_||FD AE %d
xor (iy+%d)|r2ka_strict|_||FD AE %d
xor (iy+%d)|r3k|_||FD AE %d
xor (iy+%d)|r3k_strict|_||FD AE %d
xor (iy+%d)|r4k|_||FD AE %d
xor (iy+%d)|r4k_strict|_||FD AE %d
xor (iy+%d)|r5k|_||FD AE %d
xor (iy+%d)|r5k_strict|_||FD AE %d
xor (iy+%d)|r6k|_||FD AE %d
xor (iy+%d)|r6k_strict|_||FD AE %d
xor (iy+%d)|r800|_||FD AE %d
xor (iy+%d)|r800_strict|_||FD AE %d
xor (iy+%d)|z180|_||FD AE %d
xor (iy+%d)|z180_strict|_||FD AE %d
xor (iy+%d)|z80|_||FD AE %d
xor (iy+%d)|z80_strict|_||FD AE %d
xor (iy+%d)|z80n|_||FD AE %d
xor (iy+%d)|z80n_strict|_||FD AE %d
xor (phl)|kc160|_||5B;AE
xor (phl)|kc160_strict|_||5B;AE
xor (pix)|kc160|_||5B;DD AE 00
xor (pix)|kc160_strict|_||5B;DD AE 00
xor (pix+%d)|kc160|_||5B;DD AE %d
xor (pix+%d)|kc160_strict|_||5B;DD AE %d
xor (piy)|kc160|_||5B;FD AE 00
xor (piy)|kc160_strict|_||5B;FD AE 00
xor (piy+%d)|kc160|_||5B;FD AE %d
xor (piy+%d)|kc160_strict|_||5B;FD AE %d
xor (xhl)|kc160|_||40;AE
xor (xhl)|kc160_strict|_||40;AE
xor (xix)|kc160|_||40;DD AE 00
xor (xix)|kc160_strict|_||40;DD AE 00
xor (xix+%d)|kc160|_||40;DD AE %d
xor (xix+%d)|kc160_strict|_||40;DD AE %d
xor (xiy)|kc160|_||40;FD AE 00
xor (xiy)|kc160_strict|_||40;FD AE 00
xor (xiy+%d)|kc160|_||40;FD AE %d
xor (xiy+%d)|kc160_strict|_||40;FD AE %d
xor (yhl)|kc160|_||49;AE
xor (yhl)|kc160_strict|_||49;AE
xor (yix)|kc160|_||49;DD AE 00
xor (yix)|kc160_strict|_||49;DD AE 00
xor (yix+%d)|kc160|_||49;DD AE %d
xor (yix+%d)|kc160_strict|_||49;DD AE %d
xor (yiy)|kc160|_||49;FD AE 00
xor (yiy)|kc160_strict|_||49;FD AE 00
xor (yiy+%d)|kc160|_||49;FD AE %d
xor (yiy+%d)|kc160_strict|_||49;FD AE %d
xor (zhl)|kc160|_||7F;AE
xor (zhl)|kc160_strict|_||7F;AE
xor (zix)|kc160|_||7F;DD AE 00
xor (zix)|kc160_strict|_||7F;DD AE 00
xor (zix+%d)|kc160|_||7F;DD AE %d
xor (zix+%d)|kc160_strict|_||7F;DD AE %d
xor (ziy)|kc160|_||7F;FD AE 00
xor (ziy)|kc160_strict|_||7F;FD AE 00
xor (ziy+%d)|kc160|_||7F;FD AE %d
xor (ziy+%d)|kc160_strict|_||7F;FD AE %d
xor a|8080|_||AF
xor a|8085|_||AF
xor a|ez80|_||AF
xor a|ez80_z80|_||AF
xor a|gbz80|_||AF
xor a|gbz80_strict|_||AF
xor a|kc160|_||AF
xor a|kc160_strict|_||AF
xor a|kc160_z80|_||AF
xor a|kc160_z80_strict|_||AF
xor a|r2ka|_||AF
xor a|r2ka_strict|_||AF
xor a|r3k|_||AF
xor a|r3k_strict|_||AF
xor a|r4k|_||7F;AF
xor a|r4k_strict|_||7F;AF
xor a|r5k|_||7F;AF
xor a|r5k_strict|_||7F;AF
xor a|r6k|_||7F;AF
xor a|r6k_strict|_||7F;AF
xor a|r800|_||AF
xor a|r800_strict|_||AF
xor a|z180|_||AF
xor a|z180_strict|_||AF
xor a|z80|_||AF
xor a|z80_strict|_||AF
xor a|z80n|_||AF
xor a|z80n_strict|_||AF
xor a'|r2ka|_||76;AF
xor a'|r2ka_strict|_||76;AF
xor a'|r3k|_||76;AF
xor a'|r3k_strict|_||76;AF
xor a'|r4k|_||76;7F;AF
xor a'|r4k_strict|_||76;7F;AF
xor a'|r5k|_||76;7F;AF
xor a'|r5k_strict|_||76;7F;AF
xor a'|r6k|_||76;7F;AF
xor a'|r6k_strict|_||76;7F;AF
xor a', %n|r2ka|_||76;EE %n
xor a', %n|r3k|_||76;EE %n
xor a', %n|r4k|_||76;EE %n
xor a', %n|r5k|_||76;EE %n
xor a', %n|r6k|_||76;EE %n
xor a', (hl)|r2ka|_||76;AE
xor a', (hl)|r3k|_||76;AE
xor a', (hl)|r4k|_||76;7F;AE
xor a', (hl)|r5k|_||76;7F;AE
xor a', (hl)|r6k|_||76;7F;AE
xor a', (hl+)|r2ka|X||76;AE;23
xor a', (hl+)|r3k|X||76;AE;23
xor a', (hl+)|r4k|X||76;7F;AE;23
xor a', (hl+)|r5k|X||76;7F;AE;23
xor a', (hl+)|r6k|X||76;7F;AE;23
xor a', (hl-)|r2ka|X||76;AE;2B
xor a', (hl-)|r3k|X||76;AE;2B
xor a', (hl-)|r4k|X||76;7F;AE;2B
xor a', (hl-)|r5k|X||76;7F;AE;2B
xor a', (hl-)|r6k|X||76;7F;AE;2B
xor a', (ix)|r2ka|_||76;DD AE 00
xor a', (ix)|r3k|_||76;DD AE 00
xor a', (ix)|r4k|_||76;DD AE 00
xor a', (ix)|r5k|_||76;DD AE 00
xor a', (ix)|r6k|_||76;DD AE 00
xor a', (ix+%d)|r2ka|_||76;DD AE %d
xor a', (ix+%d)|r3k|_||76;DD AE %d
xor a', (ix+%d)|r4k|_||76;DD AE %d
xor a', (ix+%d)|r5k|_||76;DD AE %d
xor a', (ix+%d)|r6k|_||76;DD AE %d
xor a', (iy)|r2ka|_||76;FD AE 00
xor a', (iy)|r3k|_||76;FD AE 00
xor a', (iy)|r4k|_||76;FD AE 00
xor a', (iy)|r5k|_||76;FD AE 00
xor a', (iy)|r6k|_||76;FD AE 00
xor a', (iy+%d)|r2ka|_||76;FD AE %d
xor a', (iy+%d)|r3k|_||76;FD AE %d
xor a', (iy+%d)|r4k|_||76;FD AE %d
xor a', (iy+%d)|r5k|_||76;FD AE %d
xor a', (iy+%d)|r6k|_||76;FD AE %d
xor a', a|r2ka|_||76;AF
xor a', a|r3k|_||76;AF
xor a', a|r4k|_||76;7F;AF
xor a', a|r5k|_||76;7F;AF
xor a', a|r6k|_||76;7F;AF
xor a', b|r2ka|_||76;A8
xor a', b|r3k|_||76;A8
xor a', b|r4k|_||76;7F;A8
xor a', b|r5k|_||76;7F;A8
xor a', b|r6k|_||76;7F;A8
xor a', c|r2ka|_||76;A9
xor a', c|r3k|_||76;A9
xor a', c|r4k|_||76;7F;A9
xor a', c|r5k|_||76;7F;A9
xor a', c|r6k|_||76;7F;A9
xor a', d|r2ka|_||76;AA
xor a', d|r3k|_||76;AA
xor a', d|r4k|_||76;7F;AA
xor a', d|r5k|_||76;7F;AA
xor a', d|r6k|_||76;7F;AA
xor a', e|r2ka|_||76;AB
xor a', e|r3k|_||76;AB
xor a', e|r4k|_||76;7F;AB
xor a', e|r5k|_||76;7F;AB
xor a', e|r6k|_||76;7F;AB
xor a', h|r2ka|_||76;AC
xor a', h|r3k|_||76;AC
xor a', h|r4k|_||76;7F;AC
xor a', h|r5k|_||76;7F;AC
xor a', h|r6k|_||76;7F;AC
xor a', l|r2ka|_||76;AD
xor a', l|r3k|_||76;AD
xor a', l|r4k|_||76;7F;AD
xor a', l|r5k|_||76;7F;AD
xor a', l|r6k|_||76;7F;AD
xor a, %n|8080|_||EE %n
xor a, %n|8085|_||EE %n
xor a, %n|ez80|_||EE %n
xor a, %n|ez80_strict|_||EE %n
xor a, %n|ez80_z80|_||EE %n
xor a, %n|ez80_z80_strict|_||EE %n
xor a, %n|gbz80|_||EE %n
xor a, %n|kc160|_||EE %n
xor a, %n|kc160_z80|_||EE %n
xor a, %n|r2ka|_||EE %n
xor a, %n|r3k|_||EE %n
xor a, %n|r4k|_||EE %n
xor a, %n|r5k|_||EE %n
xor a, %n|r6k|_||EE %n
xor a, %n|r800|_||EE %n
xor a, %n|z180|_||EE %n
xor a, %n|z80|_||EE %n
xor a, %n|z80n|_||EE %n
xor a, (ahl)|kc160|_||52;AE
xor a, (aix)|kc160|_||52;DD AE 00
xor a, (aix+%d)|kc160|_||52;DD AE %d
xor a, (aiy)|kc160|_||52;FD AE 00
xor a, (aiy+%d)|kc160|_||52;FD AE %d
xor a, (hl)|8080|_||AE
xor a, (hl)|8085|_||AE
xor a, (hl)|ez80|_||AE
xor a, (hl)|ez80_strict|_||AE
xor a, (hl)|ez80_z80|_||AE
xor a, (hl)|ez80_z80_strict|_||AE
xor a, (hl)|gbz80|_||AE
xor a, (hl)|kc160|_||AE
xor a, (hl)|kc160_z80|_||AE
xor a, (hl)|r2ka|_||AE
xor a, (hl)|r3k|_||AE
xor a, (hl)|r4k|_||7F;AE
xor a, (hl)|r5k|_||7F;AE
xor a, (hl)|r6k|_||7F;AE
xor a, (hl)|r800|_||AE
xor a, (hl)|z180|_||AE
xor a, (hl)|z80|_||AE
xor a, (hl)|z80n|_||AE
xor a, (hl+)|8080|X||AE;23
xor a, (hl+)|8085|X||AE;23
xor a, (hl+)|ez80|X||AE;23
xor a, (hl+)|ez80_z80|X||AE;23
xor a, (hl+)|gbz80|X||AE;23
xor a, (hl+)|kc160|X||AE;23
xor a, (hl+)|kc160_z80|X||AE;23
xor a, (hl+)|r2ka|X||AE;23
xor a, (hl+)|r3k|X||AE;23
xor a, (hl+)|r4k|X||7F;AE;23
xor a, (hl+)|r5k|X||7F;AE;23
xor a, (hl+)|r6k|X||7F;AE;23
xor a, (hl+)|r800|X||AE;23
xor a, (hl+)|z180|X||AE;23
xor a, (hl+)|z80|X||AE;23
xor a, (hl+)|z80n|X||AE;23
xor a, (hl-)|8080|X||AE;2B
xor a, (hl-)|8085|X||AE;2B
xor a, (hl-)|ez80|X||AE;2B
xor a, (hl-)|ez80_z80|X||AE;2B
xor a, (hl-)|gbz80|X||AE;2B
xor a, (hl-)|kc160|X||AE;2B
xor a, (hl-)|kc160_z80|X||AE;2B
xor a, (hl-)|r2ka|X||AE;2B
xor a, (hl-)|r3k|X||AE;2B
xor a, (hl-)|r4k|X||7F;AE;2B
xor a, (hl-)|r5k|X||7F;AE;2B
xor a, (hl-)|r6k|X||7F;AE;2B
xor a, (hl-)|r800|X||AE;2B
xor a, (hl-)|z180|X||AE;2B
xor a, (hl-)|z80|X||AE;2B
xor a, (hl-)|z80n|X||AE;2B
xor a, (ix)|ez80|_||DD AE 00
xor a, (ix)|ez80_strict|_||DD AE 00
xor a, (ix)|ez80_z80|_||DD AE 00
xor a, (ix)|ez80_z80_strict|_||DD AE 00
xor a, (ix)|kc160|_||DD AE 00
xor a, (ix)|kc160_z80|_||DD AE 00
xor a, (ix)|r2ka|_||DD AE 00
xor a, (ix)|r3k|_||DD AE 00
xor a, (ix)|r4k|_||DD AE 00
xor a, (ix)|r5k|_||DD AE 00
xor a, (ix)|r6k|_||DD AE 00
xor a, (ix)|r800|_||DD AE 00
xor a, (ix)|z180|_||DD AE 00
xor a, (ix)|z80|_||DD AE 00
xor a, (ix)|z80n|_||DD AE 00
xor a, (ix+%d)|ez80|_||DD AE %d
xor a, (ix+%d)|ez80_strict|_||DD AE %d
xor a, (ix+%d)|ez80_z80|_||DD AE %d
xor a, (ix+%d)|ez80_z80_strict|_||DD AE %d
xor a, (ix+%d)|kc160|_||DD AE %d
xor a, (ix+%d)|kc160_z80|_||DD AE %d
xor a, (ix+%d)|r2ka|_||DD AE %d
xor a, (ix+%d)|r3k|_||DD AE %d
xor a, (ix+%d)|r4k|_||DD AE %d
xor a, (ix+%d)|r5k|_||DD AE %d
xor a, (ix+%d)|r6k|_||DD AE %d
xor a, (ix+%d)|r800|_||DD AE %d
xor a, (ix+%d)|z180|_||DD AE %d
xor a, (ix+%d)|z80|_||DD AE %d
xor a, (ix+%d)|z80n|_||DD AE %d
xor a, (iy)|ez80|_||FD AE 00
xor a, (iy)|ez80_strict|_||FD AE 00
xor a, (iy)|ez80_z80|_||FD AE 00
xor a, (iy)|ez80_z80_strict|_||FD AE 00
xor a, (iy)|kc160|_||FD AE 00
xor a, (iy)|kc160_z80|_||FD AE 00
xor a, (iy)|r2ka|_||FD AE 00
xor a, (iy)|r3k|_||FD AE 00
xor a, (iy)|r4k|_||FD AE 00
xor a, (iy)|r5k|_||FD AE 00
xor a, (iy)|r6k|_||FD AE 00
xor a, (iy)|r800|_||FD AE 00
xor a, (iy)|z180|_||FD AE 00
xor a, (iy)|z80|_||FD AE 00
xor a, (iy)|z80n|_||FD AE 00
xor a, (iy+%d)|ez80|_||FD AE %d
xor a, (iy+%d)|ez80_strict|_||FD AE %d
xor a, (iy+%d)|ez80_z80|_||FD AE %d
xor a, (iy+%d)|ez80_z80_strict|_||FD AE %d
xor a, (iy+%d)|kc160|_||FD AE %d
xor a, (iy+%d)|kc160_z80|_||FD AE %d
xor a, (iy+%d)|r2ka|_||FD AE %d
xor a, (iy+%d)|r3k|_||FD AE %d
xor a, (iy+%d)|r4k|_||FD AE %d
xor a, (iy+%d)|r5k|_||FD AE %d
xor a, (iy+%d)|r6k|_||FD AE %d
xor a, (iy+%d)|r800|_||FD AE %d
xor a, (iy+%d)|z180|_||FD AE %d
xor a, (iy+%d)|z80|_||FD AE %d
xor a, (iy+%d)|z80n|_||FD AE %d
xor a, (phl)|kc160|_||5B;AE
xor a, (pix)|kc160|_||5B;DD AE 00
xor a, (pix+%d)|kc160|_||5B;DD AE %d
xor a, (piy)|kc160|_||5B;FD AE 00
xor a, (piy+%d)|kc160|_||5B;FD AE %d
xor a, (pw)|r6k|_||49;54 00
xor a, (pw)|r6k_strict|_||49;54 00
xor a, (pw+%d)|r6k|_||49;54 %d
xor a, (pw+%d)|r6k_strict|_||49;54 %d
xor a, (px)|r6k|_||49;55 00
xor a, (px)|r6k_strict|_||49;55 00
xor a, (px+%d)|r6k|_||49;55 %d
xor a, (px+%d)|r6k_strict|_||49;55 %d
xor a, (py)|r6k|_||49;56 00
xor a, (py)|r6k_strict|_||49;56 00
xor a, (py+%d)|r6k|_||49;56 %d
xor a, (py+%d)|r6k_strict|_||49;56 %d
xor a, (pz)|r6k|_||49;57 00
xor a, (pz)|r6k_strict|_||49;57 00
xor a, (pz+%d)|r6k|_||49;57 %d
xor a, (pz+%d)|r6k_strict|_||49;57 %d
xor a, (sp+%n)|r6k|_||49;D9 %n
xor a, (sp+%n)|r6k_strict|_||49;D9 %n
xor a, (xhl)|kc160|_||40;AE
xor a, (xix)|kc160|_||40;DD AE 00
xor a, (xix+%d)|kc160|_||40;DD AE %d
xor a, (xiy)|kc160|_||40;FD AE 00
xor a, (xiy+%d)|kc160|_||40;FD AE %d
xor a, (yhl)|kc160|_||49;AE
xor a, (yix)|kc160|_||49;DD AE 00
xor a, (yix+%d)|kc160|_||49;DD AE %d
xor a, (yiy)|kc160|_||49;FD AE 00
xor a, (yiy+%d)|kc160|_||49;FD AE %d
xor a, (zhl)|kc160|_||7F;AE
xor a, (zix)|kc160|_||7F;DD AE 00
xor a, (zix+%d)|kc160|_||7F;DD AE %d
xor a, (ziy)|kc160|_||7F;FD AE 00
xor a, (ziy+%d)|kc160|_||7F;FD AE %d
xor a, a|8080|_||AF
xor a, a|8085|_||AF
xor a, a|ez80|_||AF
xor a, a|ez80_strict|_||AF
xor a, a|ez80_z80|_||AF
xor a, a|ez80_z80_strict|_||AF
xor a, a|gbz80|_||AF
xor a, a|kc160|_||AF
xor a, a|kc160_z80|_||AF
xor a, a|r2ka|_||AF
xor a, a|r3k|_||AF
xor a, a|r4k|_||7F;AF
xor a, a|r5k|_||7F;AF
xor a, a|r6k|_||7F;AF
xor a, a|r800|_||AF
xor a, a|z180|_||AF
xor a, a|z80|_||AF
xor a, a|z80n|_||AF
xor a, b|8080|_||A8
xor a, b|8085|_||A8
xor a, b|ez80|_||A8
xor a, b|ez80_strict|_||A8
xor a, b|ez80_z80|_||A8
xor a, b|ez80_z80_strict|_||A8
xor a, b|gbz80|_||A8
xor a, b|kc160|_||A8
xor a, b|kc160_z80|_||A8
xor a, b|r2ka|_||A8
xor a, b|r3k|_||A8
xor a, b|r4k|_||7F;A8
xor a, b|r5k|_||7F;A8
xor a, b|r6k|_||7F;A8
xor a, b|r800|_||A8
xor a, b|z180|_||A8
xor a, b|z80|_||A8
xor a, b|z80n|_||A8
xor a, c|8080|_||A9
xor a, c|8085|_||A9
xor a, c|ez80|_||A9
xor a, c|ez80_strict|_||A9
xor a, c|ez80_z80|_||A9
xor a, c|ez80_z80_strict|_||A9
xor a, c|gbz80|_||A9
xor a, c|kc160|_||A9
xor a, c|kc160_z80|_||A9
xor a, c|r2ka|_||A9
xor a, c|r3k|_||A9
xor a, c|r4k|_||7F;A9
xor a, c|r5k|_||7F;A9
xor a, c|r6k|_||7F;A9
xor a, c|r800|_||A9
xor a, c|z180|_||A9
xor a, c|z80|_||A9
xor a, c|z80n|_||A9
xor a, d|8080|_||AA
xor a, d|8085|_||AA
xor a, d|ez80|_||AA
xor a, d|ez80_strict|_||AA
xor a, d|ez80_z80|_||AA
xor a, d|ez80_z80_strict|_||AA
xor a, d|gbz80|_||AA
xor a, d|kc160|_||AA
xor a, d|kc160_z80|_||AA
xor a, d|r2ka|_||AA
xor a, d|r3k|_||AA
xor a, d|r4k|_||7F;AA
xor a, d|r5k|_||7F;AA
xor a, d|r6k|_||7F;AA
xor a, d|r800|_||AA
xor a, d|z180|_||AA
xor a, d|z80|_||AA
xor a, d|z80n|_||AA
xor a, e|8080|_||AB
xor a, e|8085|_||AB
xor a, e|ez80|_||AB
xor a, e|ez80_strict|_||AB
xor a, e|ez80_z80|_||AB
xor a, e|ez80_z80_strict|_||AB
xor a, e|gbz80|_||AB
xor a, e|kc160|_||AB
xor a, e|kc160_z80|_||AB
xor a, e|r2ka|_||AB
xor a, e|r3k|_||AB
xor a, e|r4k|_||7F;AB
xor a, e|r5k|_||7F;AB
xor a, e|r6k|_||7F;AB
xor a, e|r800|_||AB
xor a, e|z180|_||AB
xor a, e|z80|_||AB
xor a, e|z80n|_||AB
xor a, h|8080|_||AC
xor a, h|8085|_||AC
xor a, h|ez80|_||AC
xor a, h|ez80_strict|_||AC
xor a, h|ez80_z80|_||AC
xor a, h|ez80_z80_strict|_||AC
xor a, h|gbz80|_||AC
xor a, h|kc160|_||AC
xor a, h|kc160_z80|_||AC
xor a, h|r2ka|_||AC
xor a, h|r3k|_||AC
xor a, h|r4k|_||7F;AC
xor a, h|r5k|_||7F;AC
xor a, h|r6k|_||7F;AC
xor a, h|r800|_||AC
xor a, h|z180|_||AC
xor a, h|z80|_||AC
xor a, h|z80n|_||AC
xor a, ixh|ez80|_||DD AC
xor a, ixh|ez80_strict|_||DD AC
xor a, ixh|ez80_z80|_||DD AC
xor a, ixh|ez80_z80_strict|_||DD AC
xor a, ixh|r800|_||DD AC
xor a, ixh|z80|_||DD AC
xor a, ixh|z80n|_||DD AC
xor a, ixl|ez80|_||DD AD
xor a, ixl|ez80_strict|_||DD AD
xor a, ixl|ez80_z80|_||DD AD
xor a, ixl|ez80_z80_strict|_||DD AD
xor a, ixl|r800|_||DD AD
xor a, ixl|z80|_||DD AD
xor a, ixl|z80n|_||DD AD
xor a, iyh|ez80|_||FD AC
xor a, iyh|ez80_strict|_||FD AC
xor a, iyh|ez80_z80|_||FD AC
xor a, iyh|ez80_z80_strict|_||FD AC
xor a, iyh|r800|_||FD AC
xor a, iyh|z80|_||FD AC
xor a, iyh|z80n|_||FD AC
xor a, iyl|ez80|_||FD AD
